file,funding,funding_num,pubDate
autogen.2016032221434539951.3,NSF Award 0856628,0856628,2015-07-16
autogen.2016032221434539951.3,NSF Award 0856728,0856728,2015-07-16
autogen.2016032221440060055.3,NSF Award 0856710,0856710,2015-06-17
autogen.2016032221440060055.3,NSF Award 0856516,0856516,2015-06-17
autogen.2016032221440060055.3,NSF Award 0856628,0856628,2015-06-17
autogen.2016032221440060055.3,NSF Award 0856728,0856728,2015-06-17
autogen.2016032221441592359.3,NSF Award 0856710,0856710,2015-06-16
autogen.2016032221441592359.3,NSF Award 0856516,0856516,2015-06-16
autogen.2016032221441592359.3,NSF Award 0856628,0856628,2015-06-16
autogen.2016032221441592359.3,NSF Award 0856728,0856728,2015-06-16
autogen.2016032221444214366.3,NSF Award 0856710,0856710,2014-08-18
autogen.2016032221444214366.3,NSF Award 0856516,0856516,2014-08-18
autogen.2016032221444214366.3,NSF Award 0856628,0856628,2014-08-18
autogen.2016032221444214366.3,NSF Award 0856728,0856728,2014-08-18
autogen.2016032221444549967.3,NSF Award 0856710,0856710,2014-08-18
autogen.2016032221444549967.3,NSF Award 0856516,0856516,2014-08-18
autogen.2016032221444549967.3,NSF Award 0856628,0856628,2014-08-18
autogen.2016032221444549967.3,NSF Award 0856728,0856728,2014-08-18
autogen.2016032221444876568.4,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221444876568.4,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221444876568.4,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221444876568.4,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221445204769.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221445204769.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221445204769.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221445204769.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221445566570.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221445566570.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221445566570.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221445566570.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221445945071.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221445945071.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221445945071.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221445945071.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221450268572.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221450268572.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221450268572.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221450268572.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221450631173.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221450631173.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221450631173.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221450631173.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221450980674.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221450980674.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221450980674.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221450980674.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221451310675.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221451310675.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221451310675.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221451310675.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221451677276.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221451677276.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221451677276.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221451677276.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221452030577.3,NSF Award 0856710,0856710,2014-08-21
autogen.2016032221452030577.3,NSF Award 0856516,0856516,2014-08-21
autogen.2016032221452030577.3,NSF Award 0856628,0856628,2014-08-21
autogen.2016032221452030577.3,NSF Award 0856728,0856728,2014-08-21
autogen.2016032221452858979.3,NSF Award 0856710,0856710,2014-09-12
autogen.2016032221452858979.3,NSF Award 0856516,0856516,2014-09-12
autogen.2016032221452858979.3,NSF Award 0856628,0856628,2014-09-12
autogen.2016032221452858979.3,NSF Award 0856728,0856728,2014-09-12
autogen.2016032221453218780.3,NSF Award 0856710,0856710,2014-09-12
autogen.2016032221453218780.3,NSF Award 0856516,0856516,2014-09-12
autogen.2016032221453218780.3,NSF Award 0856628,0856628,2014-09-12
autogen.2016032221453218780.3,NSF Award 0856728,0856728,2014-09-12
autogen.2016032221472444408.2,NSF Award 0622406,0622406,2009-11-18
autogen.2016032221472760409.3,1022472,1022472,2014-09-04
autogen.2016032221473168010.4,1022472,1022472,2014-09-04
autogen.2016032221473593611.2,NSF Award 1022472,1022472,2014-09-03
autogen.2016032221501814253.3,NSF Award 0424864,0424864,2009-11-18
autogen.2016032221502103054.4,0611992,0611992,2009-11-18
autogen.2016032221502103054.4,0612047,0612047,2009-11-18
autogen.2016032221502103054.4,0612331,0612331,2009-11-18
autogen.2016032221502103054.4,0612457,0612457,2009-11-18
autogen.2016032221502103054.4,1022834,1022834,2009-11-18
autogen.2016032221502103054.4,1022773,1022773,2009-11-18
autogen.2016032221502103054.4,1023221,1023221,2009-11-18
autogen.2016032221502103054.4,1023393,1023393,2009-11-18
autogen.2016032221502103054.4,1023118,1023118,2009-11-18
autogen.2016032221502474555.7,1023118,1023118,2016-08-17
autogen.2016032221502474555.7,1023393,1023393,2016-08-17
autogen.2016032221502474555.7,1022834,1022834,2016-08-17
autogen.2016032221502474555.7,1022773,1022773,2016-08-17
